,COMPOUND,YEAR,stateFIPS,COUNTY_CODE,LOW_ESTIMATE,HIGH_ESTIMATE,county,STATE,incidence_rate_per_100k,avg_annual_count,recent_trend,five_year_incidence_change_rate,incidence_rate_per_100k_low_95,incidence_rate_per_100k_high_95,five_year_incidence_change_rate_low_95,five_year_incidence_change_rate_high_95
182,Glyphosate,2014,5,19,6415.4,6562.9,Clark County,AR,491.1 ,127,stable,1.7 ,452.5,532.3,-2.5,6.0
183,Glyphosate,2015,5,19,2334.6,2408.3,Clark County,AR,491.1 ,127,stable,1.7 ,452.5,532.3,-2.5,6.0
184,Glyphosate,2014,5,21,103146.7,103213.4,Clay County,AR,522.4 ,115,stable,2.1 ,478.9,569.3,-11.9,18.2
185,Glyphosate,2015,5,21,168248.1,168248.1,Clay County,AR,522.4 ,115,stable,2.1 ,478.9,569.3,-11.9,18.2
186,Glyphosate,2014,5,23,947.9,940.8,Cleburne County,AR,481.3 ,205,stable,4.7 ,450.4,514.1,-5.1,15.5
187,Glyphosate,2015,5,23,1214.9,1214.9,Cleburne County,AR,481.3 ,205,stable,4.7 ,450.4,514.1,-5.1,15.5
188,Glyphosate,2014,5,25,100.4,140.2,Cleveland County,AR,499.1 ,58,stable,7.0 ,441.1,563.2,-5.6,21.4
189,Glyphosate,2015,5,25,37.2,51.6,Cleveland County,AR,499.1 ,58,stable,7.0 ,441.1,563.2,-5.6,21.4
190,Glyphosate,2014,5,27,32.4,106.2,Columbia County,AR,404.5 ,116,stable,-3.6 ,371.3,439.9,-16.6,11.4
191,Glyphosate,2015,5,27,20.2,37.6,Columbia County,AR,404.5 ,116,stable,-3.6 ,371.3,439.9,-16.6,11.4
192,Glyphosate,2014,5,29,18335.2,18439.6,Conway County,AR,412.4 ,119,stable,1.2 ,378.8,448.3,-4.1,6.7
193,Glyphosate,2015,5,29,13353.5,14085.1,Conway County,AR,412.4 ,119,stable,1.2 ,378.8,448.3,-4.1,6.7
194,Glyphosate,2014,5,31,128498.6,128548.3,Craighead County,AR,474.1 ,498,stable,3.8 ,455.4,493.4,-3.2,11.2
195,Glyphosate,2015,5,31,210356.1,210356.1,Craighead County,AR,474.1 ,498,stable,3.8 ,455.4,493.4,-3.2,11.2
196,Glyphosate,2014,5,33,2074.9,2312.5,Crawford County,AR,460.0 ,339,stable,-1.4 ,437.8,483.0,-5.6,3.0
197,Glyphosate,2015,5,33,663.8,2699.4,Crawford County,AR,460.0 ,339,stable,-1.4 ,437.8,483.0,-5.6,3.0
198,Glyphosate,2014,5,35,139327.2,144574.8,Crittenden County,AR,429.8 ,221,stable,1.8 ,404.2,456.6,-6.4,10.7
199,Glyphosate,2015,5,35,116493.0,117053.0,Crittenden County,AR,429.8 ,221,stable,1.8 ,404.2,456.6,-6.4,10.7
200,Glyphosate,2014,5,37,119797.7,121991.0,Cross County,AR,489.4 ,105,stable,2.5 ,447.4,534.5,-2.7,7.9
201,Glyphosate,2015,5,37,102406.7,102834.5,Cross County,AR,489.4 ,105,stable,2.5 ,447.4,534.5,-2.7,7.9
202,Glyphosate,2014,5,39,,28.0,Dallas County,AR,508.5 ,57,stable,2.4 ,448.5,575.0,-8.4,14.4
203,Glyphosate,2015,5,39,7.6,7.6,Dallas County,AR,508.5 ,57,stable,2.4 ,448.5,575.0,-8.4,14.4
204,Glyphosate,2014,5,41,143624.2,144618.4,Desha County,AR,425.1 ,69,stable,2.1 ,379.7,474.8,-6.9,12.1
205,Glyphosate,2015,5,41,209601.6,209687.6,Desha County,AR,425.1 ,69,stable,2.1 ,379.7,474.8,-6.9,12.1
206,Glyphosate,2014,5,43,40350.8,40875.9,Drew County,AR,454.7 ,101,rising,8.4 ,414.9,497.4,3.4,13.6
207,Glyphosate,2015,5,43,55590.7,55696.8,Drew County,AR,454.7 ,101,rising,8.4 ,414.9,497.4,3.4,13.6
208,Glyphosate,2014,5,45,4450.1,4570.5,Faulkner County,AR,484.4 ,542,stable,-1.1 ,465.9,503.3,-6.0,4.0
209,Glyphosate,2015,5,45,4256.1,4817.2,Faulkner County,AR,484.4 ,542,stable,-1.1 ,465.9,503.3,-6.0,4.0
210,Glyphosate,2014,5,47,1250.4,1288.2,Franklin County,AR,425.8 ,101,stable,8.1 ,388.4,466.0,-5.8,24.0
211,Glyphosate,2015,5,47,269.7,771.7,Franklin County,AR,425.8 ,101,stable,8.1 ,388.4,466.0,-5.8,24.0
212,Glyphosate,2014,5,49,235.0,235.0,Fulton County,AR,421.1 ,84,stable,2.2 ,379.1,467.0,-14.7,22.4
213,Glyphosate,2015,5,49,159.4,159.4,Fulton County,AR,421.1 ,84,stable,2.2 ,379.1,467.0,-14.7,22.4
214,Glyphosate,2014,5,51,37.7,57.6,Garland County,AR,495.8 ,729,stable,2.5 ,478.9,513.1,-1.2,6.4
215,Glyphosate,2015,5,51,42.9,100.6,Garland County,AR,495.8 ,729,stable,2.5 ,478.9,513.1,-1.2,6.4
216,Glyphosate,2014,5,53,212.1,237.1,Grant County,AR,522.0 ,118,stable,2.4 ,479.8,567.1,-8.6,14.8
217,Glyphosate,2015,5,53,106.6,218.0,Grant County,AR,522.0 ,118,stable,2.4 ,479.8,567.1,-8.6,14.8
218,Glyphosate,2014,5,55,62768.2,62853.3,Greene County,AR,459.9 ,234,stable,2.5 ,433.4,487.5,-2.3,7.5
219,Glyphosate,2015,5,55,92680.7,92680.7,Greene County,AR,459.9 ,234,stable,2.5 ,433.4,487.5,-2.3,7.5
220,Glyphosate,2014,5,57,827.2,883.8,Hempstead County,AR,386.3 ,108,stable,2.5 ,353.5,421.4,-1.4,6.5
221,Glyphosate,2015,5,57,561.1,574.2,Hempstead County,AR,386.3 ,108,stable,2.5 ,353.5,421.4,-1.4,6.5
222,Glyphosate,2014,5,59,194.3,233.7,Hot Spring County,AR,439.3 ,193,stable,-0.2 ,411.2,468.9,-5.7,5.7
223,Glyphosate,2015,5,59,314.0,404.3,Hot Spring County,AR,439.3 ,193,stable,-0.2 ,411.2,468.9,-5.7,5.7
224,Glyphosate,2014,5,61,437.7,429.7,Howard County,AR,421.5 ,70,stable,-2.0 ,377.3,469.7,-11.6,8.7
225,Glyphosate,2015,5,61,433.7,436.6,Howard County,AR,421.5 ,70,stable,-2.0 ,377.3,469.7,-11.6,8.7
226,Glyphosate,2014,5,63,16626.6,17067.1,Independence County,AR,465.4 ,217,stable,2.3 ,437.6,494.7,-7.9,13.6
227,Glyphosate,2015,5,63,29104.4,29104.4,Independence County,AR,465.4 ,217,stable,2.3 ,437.6,494.7,-7.9,13.6
228,Glyphosate,2014,5,65,242.2,242.2,Izard County,AR,382.1 ,87,stable,-0.9 ,345.0,422.8,-3.2,1.3
229,Glyphosate,2015,5,65,286.7,286.7,Izard County,AR,382.1 ,87,stable,-0.9 ,345.0,422.8,-3.2,1.3
230,Glyphosate,2014,5,67,74129.3,74202.3,Jackson County,AR,483.6 ,110,stable,-0.4 ,443.1,527.0,-7.6,7.4
231,Glyphosate,2015,5,67,121050.5,121050.5,Jackson County,AR,483.6 ,110,stable,-0.4 ,443.1,527.0,-7.6,7.4
232,Glyphosate,2014,5,69,108635.9,110939.5,Jefferson County,AR,495.7 ,435,stable,-0.3 ,474.4,517.8,-4.6,4.3
233,Glyphosate,2015,5,69,161161.3,161594.5,Jefferson County,AR,495.7 ,435,stable,-0.3 ,474.4,517.8,-4.6,4.3
234,Glyphosate,2014,5,71,857.3,1199.8,Johnson County,AR,442.6 ,136,stable,2.0 ,409.3,478.0,-8.4,13.5
235,Glyphosate,2015,5,71,463.5,1251.0,Johnson County,AR,442.6 ,136,stable,2.0 ,409.3,478.0,-8.4,13.5
236,Glyphosate,2014,5,73,33392.1,34503.5,Lafayette County,AR,361.2 ,40,stable,-5.4 ,310.3,419.2,-13.6,3.5
237,Glyphosate,2015,5,73,13955.2,14106.1,Lafayette County,AR,361.2 ,40,stable,-5.4 ,310.3,419.2,-13.6,3.5
238,Glyphosate,2014,5,75,45451.0,45675.4,Lawrence County,AR,512.2 ,115,rising,10.3 ,469.5,558.0,5.4,15.5
239,Glyphosate,2015,5,75,64592.5,64592.5,Lawrence County,AR,512.2 ,115,rising,10.3 ,469.5,558.0,5.4,15.5
240,Glyphosate,2014,5,77,140409.7,144438.4,Lee County,AR,468.3 ,60,stable,5.4 ,415.4,526.5,-4.0,15.7
241,Glyphosate,2015,5,77,94092.3,94435.3,Lee County,AR,468.3 ,60,stable,5.4 ,415.4,526.5,-4.0,15.7
242,Glyphosate,2014,5,79,80422.0,81261.6,Lincoln County,AR,370.7 ,59,stable,-1.2 ,329.2,416.3,-13.0,12.2
243,Glyphosate,2015,5,79,118580.8,118705.0,Lincoln County,AR,370.7 ,59,stable,-1.2 ,329.2,416.3,-13.0,12.2
244,Glyphosate,2014,5,81,19069.2,19929.9,Little River County,AR,455.1 ,78,stable,-5.2 ,409.2,505.2,-14.0,4.4
245,Glyphosate,2015,5,81,6058.7,6176.9,Little River County,AR,455.1 ,78,stable,-5.2 ,409.2,505.2,-14.0,4.4
246,Glyphosate,2014,5,83,1906.1,2321.7,Logan County,AR,446.6 ,134,stable,4.5 ,412.4,483.1,-7.7,18.3
247,Glyphosate,2015,5,83,825.6,2479.5,Logan County,AR,446.6 ,134,stable,4.5 ,412.4,483.1,-7.7,18.3
248,Glyphosate,2014,5,85,108733.8,110316.6,Lonoke County,AR,509.2 ,373,stable,-0.3 ,486.0,533.3,-3.5,3.1
249,Glyphosate,2015,5,85,96589.6,97204.4,Lonoke County,AR,509.2 ,373,stable,-0.3 ,486.0,533.3,-3.5,3.1
250,Glyphosate,2014,5,87,712.9,712.9,Madison County,AR,412.4 ,86,stable,2.9 ,373.2,454.9,-14.5,23.8
251,Glyphosate,2015,5,87,958.5,960.0,Madison County,AR,412.4 ,86,stable,2.9 ,373.2,454.9,-14.5,23.8
252,Glyphosate,2014,5,89,157.1,156.1,Marion County,AR,480.2 ,140,falling,-5.2 ,441.1,522.3,-9.8,-0.5
253,Glyphosate,2015,5,89,103.7,103.7,Marion County,AR,480.2 ,140,falling,-5.2 ,441.1,522.3,-9.8,-0.5
254,Glyphosate,2014,5,91,26825.5,29601.8,Miller County,AR,422.1 ,218,stable,-7.7 ,396.9,448.5,-14.9,0.2
255,Glyphosate,2015,5,91,4181.0,4583.5,Miller County,AR,422.1 ,218,stable,-7.7 ,396.9,448.5,-14.9,0.2
256,Glyphosate,2014,5,93,195239.8,195278.8,Mississippi County,AR,459.2 ,222,stable,3.7 ,432.0,487.7,-3.1,11.0
257,Glyphosate,2015,5,93,336406.9,336406.9,Mississippi County,AR,459.2 ,222,stable,3.7 ,432.0,487.7,-3.1,11.0
258,Glyphosate,2014,5,95,90893.6,93702.1,Monroe County,AR,526.4 ,60,stable,6.5 ,465.6,593.8,-1.8,15.5
259,Glyphosate,2015,5,95,75463.0,75782.8,Monroe County,AR,526.4 ,60,stable,6.5 ,465.6,593.8,-1.8,15.5
260,Glyphosate,2014,5,99,97.8,237.4,Nevada County,AR,434.9 ,53,stable,5.1 ,381.8,493.9,-5.8,17.2
261,Glyphosate,2015,5,99,52.1,96.4,Nevada County,AR,434.9 ,53,stable,5.1 ,381.8,493.9,-5.8,17.2
262,Glyphosate,2014,5,101,270.1,270.1,Newton County,AR,335.2 ,43,stable,4.1 ,289.0,387.8,-12.2,23.5
263,Glyphosate,2015,5,101,321.4,321.4,Newton County,AR,335.2 ,43,stable,4.1 ,289.0,387.8,-12.2,23.5
264,Glyphosate,2014,5,103,23.2,61.5,Ouachita County,AR,486.4 ,169,stable,4.0 ,453.0,521.8,-5.2,14.1
265,Glyphosate,2015,5,103,10.9,23.4,Ouachita County,AR,486.4 ,169,stable,4.0 ,453.0,521.8,-5.2,14.1
266,Glyphosate,2014,5,105,2013.3,2043.3,Perry County,AR,497.1 ,71,stable,8.8 ,444.7,554.4,-6.3,26.4
267,Glyphosate,2015,5,105,1899.1,2085.1,Perry County,AR,497.1 ,71,stable,8.8 ,444.7,554.4,-6.3,26.4
268,Glyphosate,2014,5,107,194165.6,198845.5,Phillips County,AR,466.5 ,114,stable,0.9 ,427.4,508.3,-6.4,8.7
269,Glyphosate,2015,5,107,122072.3,122534.1,Phillips County,AR,466.5 ,114,stable,0.9 ,427.4,508.3,-6.4,8.7
270,Glyphosate,2014,5,109,208.5,208.5,Pike County,AR,456.5 ,66,stable,0.6 ,407.2,510.5,-16.6,21.3
271,Glyphosate,2015,5,109,211.0,211.0,Pike County,AR,456.5 ,66,stable,0.6 ,407.2,510.5,-16.6,21.3
272,Glyphosate,2014,5,111,109736.6,109774.1,Poinsett County,AR,542.0 ,168,stable,2.3 ,505.1,581.0,-2.7,7.6
273,Glyphosate,2015,5,111,191502.2,191502.2,Poinsett County,AR,542.0 ,168,stable,2.3 ,505.1,581.0,-2.7,7.6
274,Glyphosate,2014,5,113,80.9,77.2,Polk County,AR,427.7 ,128,stable,2.1 ,393.8,464.0,-7.5,12.7
275,Glyphosate,2015,5,113,16.8,186.4,Polk County,AR,427.7 ,128,stable,2.1 ,393.8,464.0,-7.5,12.7
276,Glyphosate,2014,5,115,1267.8,1954.4,Pope County,AR,441.7 ,309,stable,1.0 ,419.5,464.7,-3.8,6.1
277,Glyphosate,2015,5,115,1061.0,3229.8,Pope County,AR,441.7 ,309,stable,1.0 ,419.5,464.7,-3.8,6.1
278,Glyphosate,2014,5,117,78537.3,79412.3,Prairie County,AR,506.6 ,63,stable,-1.3 ,448.5,570.9,-3.4,0.9
279,Glyphosate,2015,5,117,76457.5,76733.3,Prairie County,AR,506.6 ,63,stable,-1.3 ,448.5,570.9,-3.4,0.9
280,Glyphosate,2014,5,119,25667.0,25776.9,Pulaski County,AR,484.6 ,"2,097",stable,-0.9 ,475.1,494.2,-5.1,3.5
281,Glyphosate,2015,5,119,18596.5,19181.1,Pulaski County,AR,484.6 ,"2,097",stable,-0.9 ,475.1,494.2,-5.1,3.5
282,Glyphosate,2014,5,121,22792.1,23176.7,Randolph County,AR,495.9 ,117,stable,0.6 ,454.9,539.9,-16.9,21.7
283,Glyphosate,2015,5,121,38102.9,38102.9,Randolph County,AR,495.9 ,117,stable,0.6 ,454.9,539.9,-16.9,21.7
284,Glyphosate,2014,5,123,112470.5,114207.8,St. Francis County,AR,389.7 ,122,stable,2.2 ,358.7,422.7,-6.3,11.4
285,Glyphosate,2015,5,123,88754.9,89098.2,St. Francis County,AR,389.7 ,122,stable,2.2 ,358.7,422.7,-6.3,11.4
286,Glyphosate,2014,5,125,54.8,74.9,Saline County,AR,480.9 ,673,stable,-2.7 ,464.5,497.8,-8.9,3.9
287,Glyphosate,2015,5,125,100.4,158.8,Saline County,AR,480.9 ,673,stable,-2.7 ,464.5,497.8,-8.9,3.9
288,Glyphosate,2014,5,127,68.3,61.8,Scott County,AR,413.9 ,61,stable,-2.9 ,367.2,465.4,-16.1,12.4
289,Glyphosate,2015,5,127,68.5,200.4,Scott County,AR,413.9 ,61,stable,-2.9 ,367.2,465.4,-16.1,12.4
290,Glyphosate,2014,5,129,121.6,121.6,Searcy County,AR,466.0 ,58,stable,2.6 ,409.3,529.1,-14.0,22.4
291,Glyphosate,2015,5,129,44.8,44.8,Searcy County,AR,466.0 ,58,stable,2.6 ,409.3,529.1,-14.0,22.4
292,Glyphosate,2014,5,131,508.7,593.8,Sebastian County,AR,457.0 ,660,stable,2.6 ,441.2,473.2,-0.8,6.1
293,Glyphosate,2015,5,131,57.6,756.8,Sebastian County,AR,457.0 ,660,stable,2.6 ,441.2,473.2,-0.8,6.1
294,Glyphosate,2014,5,133,375.1,363.0,Sevier County,AR,325.5 ,59,stable,-6.3 ,288.9,365.3,-21.0,11.2
295,Glyphosate,2015,5,133,364.7,369.1,Sevier County,AR,325.5 ,59,stable,-6.3 ,288.9,365.3,-21.0,11.2
296,Glyphosate,2014,5,135,143.3,135.8,Sharp County,AR,461.0 ,126,stable,3.3 ,422.7,502.2,-9.3,17.5
297,Glyphosate,2015,5,135,50.2,50.2,Sharp County,AR,461.0 ,126,stable,3.3 ,422.7,502.2,-9.3,17.5
298,Glyphosate,2014,5,137,114.2,114.2,Stone County,AR,437.3 ,90,stable,0.7 ,394.2,484.4,-8.1,10.4
299,Glyphosate,2015,5,137,72.9,72.9,Stone County,AR,437.3 ,90,stable,0.7 ,394.2,484.4,-8.1,10.4
300,Glyphosate,2014,5,139,,63.6,Union County,AR,488.9 ,251,stable,-0.5 ,461.4,517.7,-4.0,3.2
301,Glyphosate,2015,5,139,17.6,17.6,Union County,AR,488.9 ,251,stable,-0.5 ,461.4,517.7,-4.0,3.2
302,Glyphosate,2014,5,141,107.6,102.8,Van Buren County,AR,520.4 ,143,stable,0.6 ,480.3,563.4,-13.9,17.5
303,Glyphosate,2015,5,141,66.7,66.7,Van Buren County,AR,520.4 ,143,stable,0.6 ,480.3,563.4,-13.9,17.5
304,Glyphosate,2014,5,143,1047.1,1047.1,Washington County,AR,465.3 ,925,stable,2.1 ,451.7,479.1,-1.3,5.6
305,Glyphosate,2015,5,143,1236.3,1240.2,Washington County,AR,465.3 ,925,stable,2.1 ,451.7,479.1,-1.3,5.6
306,Glyphosate,2014,5,145,17117.9,17650.3,White County,AR,507.8 ,454,stable,-0.6 ,486.8,529.5,-2.4,1.3
307,Glyphosate,2015,5,145,30646.3,30646.3,White County,AR,507.8 ,454,stable,-0.6 ,486.8,529.5,-2.4,1.3
308,Glyphosate,2014,5,147,94762.7,96570.6,Woodruff County,AR,592.7 ,57,stable,5.3 ,522.0,671.0,-12.2,26.4
309,Glyphosate,2015,5,147,87293.5,87615.6,Woodruff County,AR,592.7 ,57,stable,5.3 ,522.0,671.0,-12.2,26.4
310,Glyphosate,2014,5,149,1920.3,2319.8,Yell County,AR,463.3 ,126,stable,-4.8 ,427.1,501.8,-14.3,5.8
311,Glyphosate,2015,5,149,544.9,2261.2,Yell County,AR,463.3 ,126,stable,-4.8 ,427.1,501.8,-14.3,5.8
312,Glyphosate,2014,8,1,118596.1,119366.3,Adams County,CO,406.0 ,"1,682",stable,-0.9 ,397.1,415.1,-3.9,2.3
313,Glyphosate,2015,8,1,166823.5,167366.9,Adams County,CO,406.0 ,"1,682",stable,-0.9 ,397.1,415.1,-3.9,2.3
314,Glyphosate,2014,8,3,637.6,3729.2,Alamosa County,CO,374.5 ,59,stable,-1.9 ,331.6,421.4,-15.5,13.9
315,Glyphosate,2015,8,3,3000.1,5662.9,Alamosa County,CO,374.5 ,59,stable,-1.9 ,331.6,421.4,-15.5,13.9
316,Glyphosate,2014,8,5,27831.5,28591.3,Arapahoe County,CO,405.7 ,"2,522",falling,-2.7 ,398.4,413.1,-4.4,-0.9
317,Glyphosate,2015,8,5,36919.6,37130.3,Arapahoe County,CO,405.7 ,"2,522",falling,-2.7 ,398.4,413.1,-4.4,-0.9
318,Glyphosate,2014,8,7,48.6,60.7,Archuleta County,CO,327.7 ,62,stable,-3.5 ,288.1,371.7,-18.4,14.1
319,Glyphosate,2015,8,7,154.5,166.6,Archuleta County,CO,327.7 ,62,stable,-3.5 ,288.1,371.7,-18.4,14.1
320,Glyphosate,2014,8,9,147364.3,150675.8,Baca County,CO,362.8 ,20,stable,7.1 ,284.9,456.6,-5.1,20.9
321,Glyphosate,2015,8,9,105492.2,105508.2,Baca County,CO,362.8 ,20,stable,7.1 ,284.9,456.6,-5.1,20.9
322,Glyphosate,2014,8,11,18840.3,23155.6,Bent County,CO,351.1 ,26,stable,3.5 ,292.6,419.1,-7.9,16.3
323,Glyphosate,2015,8,11,10646.9,10663.0,Bent County,CO,351.1 ,26,stable,3.5 ,292.6,419.1,-7.9,16.3
324,Glyphosate,2014,8,13,3724.9,4220.2,Boulder County,CO,382.6 ,"1,239",falling,-3.1 ,372.9,392.6,-6.1,-0.1
325,Glyphosate,2015,8,13,3100.4,3167.6,Boulder County,CO,382.6 ,"1,239",falling,-3.1 ,372.9,392.6,-6.1,-0.1
326,Glyphosate,2014,8,14,2951.8,2952.2,Broomfield County,CO,394.8 ,254,stable,-1.7 ,372.9,417.6,-5.0,1.6
327,Glyphosate,2015,8,14,3977.3,3977.3,Broomfield County,CO,394.8 ,254,stable,-1.7 ,372.9,417.6,-5.0,1.6
328,Glyphosate,2014,8,15,318.3,606.5,Chaffee County,CO,405.6 ,118,stable,-0.5 ,371.4,442.6,-11.2,11.5
329,Glyphosate,2015,8,15,0.2,274.9,Chaffee County,CO,405.6 ,118,stable,-0.5 ,371.4,442.6,-11.2,11.5
330,Glyphosate,2014,8,17,108263.0,110460.9,Cheyenne County,CO,401.1 ,10,stable,-8.8 ,291.6,540.6,-36.4,30.8
331,Glyphosate,2015,8,17,149212.4,149212.4,Cheyenne County,CO,401.1 ,10,stable,-8.8 ,291.6,540.6,-36.4,30.8
332,Glyphosate,2014,8,19,21.9,21.9,Clear Creek County,CO,403.7 ,53,stable,4.3 ,351.0,463.0,-9.6,20.5
333,Glyphosate,2015,8,19,,0.2,Clear Creek County,CO,403.7 ,53,stable,4.3 ,351.0,463.0,-9.6,20.5
334,Glyphosate,2014,8,21,1643.8,3062.9,Conejos County,CO,287.7 ,30,stable,-1.0 ,241.9,340.0,-8.3,6.9
335,Glyphosate,2015,8,21,5968.0,8328.3,Conejos County,CO,287.7 ,30,stable,-1.0 ,241.9,340.0,-8.3,6.9
336,Glyphosate,2014,8,23,606.9,3222.0,Costilla County,CO,302.5 ,18,stable,-11.3 ,237.8,382.6,-31.9,15.6
337,Glyphosate,2015,8,23,252.7,2323.9,Costilla County,CO,302.5 ,18,stable,-11.3 ,237.8,382.6,-31.9,15.6
338,Glyphosate,2014,8,25,2544.9,5047.7,Crowley County,CO,296.2 ,18,stable,1.3 ,236.6,367.3,-29.9,46.5
339,Glyphosate,2015,8,25,1669.2,1680.9,Crowley County,CO,296.2 ,18,stable,1.3 ,236.6,367.3,-29.9,46.5
340,Glyphosate,2014,8,27,108.5,1005.0,Custer County,CO,387.5 ,37,falling,-10.0 ,326.8,461.0,-16.4,-3.1
341,Glyphosate,2015,8,27,179.7,183.8,Custer County,CO,387.5 ,37,falling,-10.0 ,326.8,461.0,-16.4,-3.1
342,Glyphosate,2014,8,29,754.4,1686.9,Delta County,CO,382.3 ,178,stable,-1.3 ,355.5,410.9,-6.9,4.5
343,Glyphosate,2015,8,29,4702.6,5898.9,Delta County,CO,382.3 ,178,stable,-1.3 ,355.5,410.9,-6.9,4.5
344,Glyphosate,2014,8,31,1181.6,1182.0,Denver County,CO,418.6 ,"2,626",falling,-1.9 ,411.3,426.0,-3.5,-0.3
345,Glyphosate,2015,8,31,1707.0,1721.6,Denver County,CO,418.6 ,"2,626",falling,-1.9 ,411.3,426.0,-3.5,-0.3
346,Glyphosate,2014,8,33,99.9,8995.5,Dolores County,CO,270.3 ,8,stable,-12.1 ,188.5,380.3,-32.5,14.5
347,Glyphosate,2015,8,33,1243.6,6928.9,Dolores County,CO,270.3 ,8,stable,-12.1 ,188.5,380.3,-32.5,14.5
348,Glyphosate,2014,8,35,1433.4,2271.1,Douglas County,CO,394.2 ,"1,144",stable,-1.1 ,383.3,405.3,-3.0,0.9
349,Glyphosate,2015,8,35,1142.0,1142.8,Douglas County,CO,394.2 ,"1,144",stable,-1.1 ,383.3,405.3,-3.0,0.9
350,Glyphosate,2014,8,37,455.2,935.6,Eagle County,CO,338.8 ,160,stable,-4.3 ,312.2,367.1,-8.5,0.2
351,Glyphosate,2015,8,37,0.0,385.2,Eagle County,CO,338.8 ,160,stable,-4.3 ,312.2,367.1,-8.5,0.2
352,Glyphosate,2014,8,39,25908.5,30300.5,Elbert County,CO,375.0 ,111,stable,-3.2 ,340.7,411.9,-12.9,7.5
353,Glyphosate,2015,8,39,34775.4,34893.1,Elbert County,CO,375.0 ,111,stable,-3.2 ,340.7,411.9,-12.9,7.5
354,Glyphosate,2014,8,41,2267.4,5337.0,El Paso County,CO,431.9 ,"2,807",stable,-0.7 ,424.6,439.3,-3.5,2.2
355,Glyphosate,2015,8,41,1668.4,1668.8,El Paso County,CO,431.9 ,"2,807",stable,-0.7 ,424.6,439.3,-3.5,2.2
356,Glyphosate,2014,8,43,106.2,1650.0,Fremont County,CO,435.6 ,292,stable,-2.3 ,412.8,459.5,-10.4,6.5
357,Glyphosate,2015,8,43,281.7,288.6,Fremont County,CO,435.6 ,292,stable,-2.3 ,412.8,459.5,-10.4,6.5
358,Glyphosate,2014,8,45,411.4,586.0,Garfield County,CO,411.9 ,233,stable,-0.3 ,387.5,437.5,-4.8,4.5
359,Glyphosate,2015,8,45,1459.6,1484.9,Garfield County,CO,411.9 ,233,stable,-0.3 ,387.5,437.5,-4.8,4.5
360,Glyphosate,2014,8,47,22.6,22.6,Gilpin County,CO,365.7 ,26,stable,-7.7 ,293.7,450.9,-25.5,14.5
361,Glyphosate,2015,8,47,,0.2,Gilpin County,CO,365.7 ,26,stable,-7.7 ,293.7,450.9,-25.5,14.5
362,Glyphosate,2014,8,49,953.3,1014.7,Grand County,CO,303.6 ,52,stable,0.6 ,264.0,347.5,-12.4,15.5
363,Glyphosate,2015,8,49,0.0,89.3,Grand County,CO,303.6 ,52,stable,0.6 ,264.0,347.5,-12.4,15.5
364,Glyphosate,2014,8,51,811.2,932.8,Gunnison County,CO,350.9 ,55,stable,5.9 ,307.7,398.5,-11.7,26.9
365,Glyphosate,2015,8,51,,113.3,Gunnison County,CO,350.9 ,55,stable,5.9 ,307.7,398.5,-11.7,26.9
366,Glyphosate,2014,8,53,2.3,2.3,Hinsdale County,CO,322.7 ,4,stable,-8.3 ,181.0,547.0,-69.2,173.0
367,Glyphosate,2015,8,53,7.5,8.1,Hinsdale County,CO,322.7 ,4,stable,-8.3 ,181.0,547.0,-69.2,173.0
368,Glyphosate,2014,8,55,24.4,2830.9,Huerfano County,CO,362.6 ,45,stable,-3.2 ,309.8,423.8,-13.9,8.7
369,Glyphosate,2015,8,55,108.0,121.3,Huerfano County,CO,362.6 ,45,stable,-3.2 ,309.8,423.8,-13.9,8.7
370,Glyphosate,2014,8,57,1503.2,1679.0,Jackson County,CO,282.8 ,5,stable,7.3 ,180.6,428.7,-23.7,50.8
371,Glyphosate,2015,8,57,,177.8,Jackson County,CO,282.8 ,5,stable,7.3 ,180.6,428.7,-23.7,50.8
372,Glyphosate,2014,8,59,159.4,408.2,Jefferson County,CO,410.6 ,"2,755",stable,-1.6 ,403.5,417.7,-3.7,0.4
373,Glyphosate,2015,8,59,26.7,29.0,Jefferson County,CO,410.6 ,"2,755",stable,-1.6 ,403.5,417.7,-3.7,0.4
374,Glyphosate,2014,8,61,132109.8,134218.2,Kiowa County,CO,487.5 ,10,stable,-0.3 ,345.6,672.1,-43.8,77.0
375,Glyphosate,2015,8,61,191922.1,191922.1,Kiowa County,CO,487.5 ,10,stable,-0.3 ,345.6,672.1,-43.8,77.0
376,Glyphosate,2014,8,63,227997.9,230673.3,Kit Carson County,CO,367.8 ,38,stable,1.5 ,316.2,426.0,-20.9,30.1
377,Glyphosate,2015,8,63,294898.2,294898.4,Kit Carson County,CO,367.8 ,38,stable,1.5 ,316.2,426.0,-20.9,30.1
378,Glyphosate,2014,8,65,56.4,56.4,Lake County,CO,307.4 ,23,stable,-6.9 ,250.2,373.6,-34.8,33.1
379,Glyphosate,2015,8,65,,0.5,Lake County,CO,307.4 ,23,stable,-6.9 ,250.2,373.6,-34.8,33.1
380,Glyphosate,2014,8,67,147.8,1938.5,La Plata County,CO,345.6 ,221,stable,-8.3 ,324.5,367.8,-16.1,0.3
381,Glyphosate,2015,8,67,626.3,1217.7,La Plata County,CO,345.6 ,221,stable,-8.3 ,324.5,367.8,-16.1,0.3
382,Glyphosate,2014,8,69,18042.1,19839.9,Larimer County,CO,399.5 ,"1,416",stable,0.4 ,390.0,409.2,-2.9,3.8
